Method,numP,Width,Height,Ratio,Sample Index,Time (s),Status
SSI,314,50,50,0.21,15,0.0543,Completed
SSI,314,50,50,0.21,16,0.0344,Completed
SSI,314,50,50,0.21,17,0.0342,Completed
SSI,314,50,50,0.21,18,0.0342,Completed
SSI,314,50,50,0.21,19,0.0337,Completed
SSI,314,50,50,0.21,20,0.0311,Completed
SSI,314,50,50,0.21,21,0.0396,Completed
SSI,314,50,50,0.21,22,0.0336,Completed
SSI,314,50,50,0.21,23,0.0404,Completed
SSI,314,50,50,0.21,24,0.0410,Completed
SSI,314,50,50,0.21,25,0.0409,Completed
SSI,314,50,50,0.21,26,0.0257,Completed
SSI,314,50,50,0.21,27,0.0456,Completed
SSI,314,50,50,0.21,28,0.0563,Completed
SSI,314,50,50,0.21,29,0.0690,Completed
SSI,314,50,50,0.21,30,0.0506,Completed
SSI,314,50,50,0.21,31,0.0543,Completed
SSI,314,50,50,0.21,32,0.0480,Completed
SSI,314,50,50,0.21,33,0.0560,Completed
SSI,314,50,50,0.21,34,0.0514,Completed
SSI,314,50,50,0.21,35,0.0491,Completed
SSI,314,50,50,0.21,36,0.0510,Completed
SSI,314,50,50,0.21,37,0.0521,Completed
SSI,314,50,50,0.21,38,0.0420,Completed
SSI,314,50,50,0.21,39,0.0500,Completed
SSI,314,50,50,0.21,40,0.0443,Completed
SSI,314,50,50,0.21,41,0.0504,Completed
SSI,314,50,50,0.21,42,0.0339,Completed
SSI,314,50,50,0.21,43,0.0401,Completed
SSI,314,50,50,0.21,44,0.0480,Completed
SSI,314,50,50,0.21,45,0.0357,Completed
SSI,314,50,50,0.21,46,0.0339,Completed
SSI,314,50,50,0.21,47,0.0401,Completed
SSI,314,50,50,0.21,48,0.0383,Completed
SSI,314,50,50,0.21,49,0.0353,Completed
SSI,314,50,50,0.21,50,0.0400,Completed
SSI,314,50,50,0.21,51,0.0586,Completed
SSI,314,50,50,0.21,52,0.0535,Completed
SSI,314,50,50,0.21,53,0.0573,Completed
SSI,314,50,50,0.21,54,0.0406,Completed
SSI,314,50,50,0.21,55,0.0500,Completed
SSI,314,50,50,0.21,56,0.0380,Completed
SSI,314,50,50,0.21,57,0.0406,Completed
SSI,314,50,50,0.21,58,0.0393,Completed
SSI,314,50,50,0.21,59,0.0403,Completed
SSI,314,50,50,0.21,60,0.0418,Completed
SSI,314,50,50,0.21,61,0.0452,Completed
SSI,314,50,50,0.21,62,0.0421,Completed
SSI,314,50,50,0.21,63,0.0485,Completed
SSI,314,50,50,0.21,64,0.0429,Completed
SSI,314,50,50,0.21,65,0.0479,Completed
SSI,314,50,50,0.21,66,0.0424,Completed
SSI,314,50,50,0.21,67,0.0356,Completed
SSI,314,50,50,0.21,68,0.0361,Completed
SSI,314,50,50,0.21,69,0.0356,Completed
SSI,314,50,50,0.21,70,0.0425,Completed
SSI,314,50,50,0.21,71,0.0433,Completed
SSI,314,50,50,0.21,72,0.0470,Completed
SSI,314,50,50,0.21,73,0.0492,Completed
SSI,314,50,50,0.21,74,0.0554,Completed
SSI,314,50,50,0.21,75,0.0460,Completed
SSI,314,50,50,0.21,76,0.0531,Completed
SSI,314,50,50,0.21,77,0.0466,Completed
SSI,314,50,50,0.21,78,0.0427,Completed
SSI,314,50,50,0.21,79,0.0538,Completed
SSI,314,50,50,0.21,80,0.0514,Completed
SSI,314,50,50,0.21,81,0.0577,Completed
SSI,314,50,50,0.21,82,0.0468,Completed
SSI,314,50,50,0.21,83,0.0458,Completed
SSI,314,50,50,0.21,84,0.0382,Completed
SSI,314,50,50,0.21,85,0.0389,Completed
SSI,314,50,50,0.21,86,0.0406,Completed
SSI,314,50,50,0.21,87,0.0462,Completed
SSI,314,50,50,0.21,88,0.0451,Completed
SSI,314,50,50,0.21,89,0.0463,Completed
SSI,314,50,50,0.21,90,0.0365,Completed
SSI,314,50,50,0.21,91,0.0420,Completed
SSI,314,50,50,0.21,92,0.0528,Completed
SSI,314,50,50,0.21,93,0.0412,Completed
SSI,314,50,50,0.21,94,0.0435,Completed
SSI,314,50,50,0.21,95,0.0437,Completed
SSI,314,50,50,0.21,96,0.0440,Completed
SSI,314,50,50,0.21,97,0.0478,Completed
SSI,314,50,50,0.21,98,0.0411,Completed
SSI,314,50,50,0.21,99,0.0352,Completed
SSI,314,50,50,0.22,0,0.0418,Completed
SSI,314,50,50,0.22,1,0.0417,Completed
SSI,314,50,50,0.22,2,0.0436,Completed
SSI,314,50,50,0.22,3,0.0419,Completed
SSI,314,50,50,0.22,4,0.0421,Completed
SSI,314,50,50,0.22,5,0.0486,Completed
SSI,314,50,50,0.22,6,0.0564,Completed
SSI,314,50,50,0.22,7,0.0377,Completed
SSI,314,50,50,0.22,8,0.0386,Completed
SSI,314,50,50,0.22,9,0.0362,Completed
SSI,314,50,50,0.22,10,0.0386,Completed
SSI,314,50,50,0.22,11,0.0423,Completed
SSI,314,50,50,0.22,12,0.0381,Completed
SSI,314,50,50,0.22,13,0.0435,Completed
SSI,314,50,50,0.22,14,0.0510,Completed
SSI,314,50,50,0.22,15,0.0546,Completed
SSI,314,50,50,0.22,16,0.0403,Completed
SSI,314,50,50,0.22,17,0.0516,Completed
SSI,314,50,50,0.22,18,0.0411,Completed
SSI,314,50,50,0.22,19,0.0473,Completed
SSI,314,50,50,0.22,20,0.0383,Completed
SSI,314,50,50,0.22,21,0.0428,Completed
SSI,314,50,50,0.22,22,0.0424,Completed
SSI,314,50,50,0.22,23,0.0443,Completed
SSI,314,50,50,0.22,24,0.0402,Completed
SSI,314,50,50,0.22,25,0.0476,Completed
SSI,314,50,50,0.22,26,0.0414,Completed
SSI,314,50,50,0.22,27,0.0366,Completed
SSI,314,50,50,0.22,28,0.0377,Completed
SSI,314,50,50,0.22,29,0.0356,Completed
SSI,314,50,50,0.22,30,0.0336,Completed
SSI,314,50,50,0.22,31,0.0513,Completed
SSI,314,50,50,0.22,32,0.0355,Completed
SSI,314,50,50,0.22,33,0.0424,Completed
SSI,314,50,50,0.22,34,0.0401,Completed
SSI,314,50,50,0.22,35,0.0365,Completed
SSI,314,50,50,0.22,36,0.0381,Completed
SSI,314,50,50,0.22,37,0.0417,Completed
SSI,314,50,50,0.22,38,0.0388,Completed
SSI,314,50,50,0.22,39,0.0382,Completed
SSI,314,50,50,0.22,40,0.0361,Completed
SSI,314,50,50,0.22,41,0.0340,Completed
SSI,314,50,50,0.22,42,0.0422,Completed
SSI,314,50,50,0.22,43,0.0432,Completed
SSI,314,50,50,0.22,44,0.0376,Completed
SSI,314,50,50,0.22,45,0.0447,Completed
SSI,314,50,50,0.22,46,0.0359,Completed
SSI,314,50,50,0.22,47,0.0360,Completed
SSI,314,50,50,0.22,48,0.0418,Completed
SSI,314,50,50,0.22,49,0.0395,Completed
SSI,314,50,50,0.22,50,0.0413,Completed
SSI,314,50,50,0.22,51,0.0433,Completed
SSI,314,50,50,0.22,52,0.0388,Completed
SSI,314,50,50,0.22,53,0.0384,Completed
SSI,314,50,50,0.22,54,0.0470,Completed
SSI,314,50,50,0.22,55,0.0381,Completed
SSI,314,50,50,0.22,56,0.0353,Completed
SSI,314,50,50,0.22,57,0.0426,Completed
SSI,314,50,50,0.22,58,0.0353,Completed
SSI,314,50,50,0.22,59,0.0408,Completed
SSI,314,50,50,0.22,60,0.0410,Completed
SSI,314,50,50,0.22,61,0.0431,Completed
SSI,314,50,50,0.22,62,0.0365,Completed
SSI,314,50,50,0.22,63,0.0373,Completed
SSI,314,50,50,0.22,64,0.0391,Completed
SSI,314,50,50,0.22,65,0.0440,Completed
SSI,314,50,50,0.22,66,0.0460,Completed
SSI,314,50,50,0.22,67,0.0375,Completed
SSI,314,50,50,0.22,68,0.0507,Completed
SSI,314,50,50,0.22,69,0.0430,Completed
SSI,314,50,50,0.22,70,0.0350,Completed
SSI,314,50,50,0.22,71,0.0356,Completed
SSI,314,50,50,0.22,72,0.0432,Completed
SSI,314,50,50,0.22,73,0.0356,Completed
SSI,314,50,50,0.22,74,0.0404,Completed
SSI,314,50,50,0.22,75,0.0374,Completed
SSI,314,50,50,0.22,76,0.0372,Completed
SSI,314,50,50,0.22,77,0.0373,Completed
SSI,314,50,50,0.22,78,0.0360,Completed
SSI,314,50,50,0.22,79,0.0392,Completed
SSI,314,50,50,0.22,80,0.0391,Completed
SSI,314,50,50,0.22,81,0.0844,Completed
SSI,314,50,50,0.22,82,0.0471,Completed
SSI,314,50,50,0.22,83,0.0398,Completed
SSI,314,50,50,0.22,84,0.0354,Completed
SSI,314,50,50,0.22,85,0.0407,Completed
SSI,314,50,50,0.22,86,0.0350,Completed
SSI,314,50,50,0.22,87,0.0372,Completed
SSI,314,50,50,0.22,88,0.0433,Completed
SSI,314,50,50,0.22,89,0.0428,Completed
SSI,314,50,50,0.22,90,0.0368,Completed
SSI,314,50,50,0.22,91,0.0382,Completed
SSI,314,50,50,0.22,92,0.0375,Completed
SSI,314,50,50,0.22,93,0.0368,Completed
SSI,314,50,50,0.22,94,0.0349,Completed
SSI,314,50,50,0.22,95,0.0414,Completed
SSI,314,50,50,0.22,96,0.0416,Completed
SSI,314,50,50,0.22,97,0.0445,Completed
SSI,314,50,50,0.22,98,0.0418,Completed
SSI,314,50,50,0.22,99,0.0357,Completed
SSI,314,50,50,0.23,0,0.0410,Completed
SSI,314,50,50,0.23,1,0.0454,Completed
SSI,314,50,50,0.23,2,0.0449,Completed
SSI,314,50,50,0.23,3,0.0387,Completed
SSI,314,50,50,0.23,4,0.0321,Completed
SSI,314,50,50,0.23,5,0.0483,Completed
SSI,314,50,50,0.23,6,0.0564,Completed
SSI,314,50,50,0.23,7,0.0456,Completed
SSI,314,50,50,0.23,8,0.0380,Completed
SSI,314,50,50,0.23,9,0.0395,Completed
SSI,314,50,50,0.23,10,0.0339,Completed
SSI,314,50,50,0.23,11,0.0325,Completed
SSI,314,50,50,0.23,12,0.0492,Completed
SSI,314,50,50,0.23,13,0.0541,Completed
SSI,314,50,50,0.23,14,0.0453,Completed
SSI,314,50,50,0.23,15,0.0438,Completed
SSI,314,50,50,0.23,16,0.0535,Completed
SSI,314,50,50,0.23,17,0.0354,Completed
SSI,314,50,50,0.23,18,0.0376,Completed
SSI,314,50,50,0.23,19,0.0450,Completed
SSI,314,50,50,0.23,20,0.0390,Completed
SSI,314,50,50,0.23,21,0.0443,Completed
SSI,314,50,50,0.23,22,0.0350,Completed
SSI,314,50,50,0.23,23,0.0374,Completed
SSI,314,50,50,0.23,24,0.0438,Completed
SSI,314,50,50,0.23,25,0.0423,Completed
SSI,314,50,50,0.23,26,0.0430,Completed
SSI,314,50,50,0.23,27,0.0530,Completed
SSI,314,50,50,0.23,28,0.0442,Completed
SSI,314,50,50,0.23,29,0.0526,Completed
SSI,314,50,50,0.23,30,0.0433,Completed
SSI,314,50,50,0.23,31,0.0418,Completed
SSI,314,50,50,0.23,32,0.0385,Completed
SSI,314,50,50,0.23,33,0.0405,Completed
SSI,314,50,50,0.23,34,0.0380,Completed
SSI,314,50,50,0.23,35,0.0462,Completed
SSI,314,50,50,0.23,36,0.0490,Completed
SSI,314,50,50,0.23,37,0.0415,Completed
SSI,314,50,50,0.23,38,0.0491,Completed
SSI,314,50,50,0.23,39,0.0482,Completed
SSI,314,50,50,0.23,40,0.0583,Completed
SSI,314,50,50,0.23,41,0.0533,Completed
SSI,314,50,50,0.23,42,0.0479,Completed
SSI,314,50,50,0.23,43,0.0437,Completed
SSI,314,50,50,0.23,44,0.0442,Completed
SSI,314,50,50,0.23,45,0.0476,Completed
SSI,314,50,50,0.23,46,0.0443,Completed
SSI,314,50,50,0.23,47,0.0507,Completed
SSI,314,50,50,0.23,48,0.0526,Completed
SSI,314,50,50,0.23,49,0.0508,Completed
SSI,314,50,50,0.23,50,0.0474,Completed
SSI,314,50,50,0.23,51,0.0438,Completed
SSI,314,50,50,0.23,52,0.0516,Completed
SSI,314,50,50,0.23,53,0.0505,Completed
SSI,314,50,50,0.23,54,0.0399,Completed
SSI,314,50,50,0.23,55,0.0424,Completed
SSI,314,50,50,0.23,56,0.0419,Completed
SSI,314,50,50,0.23,57,0.0508,Completed
SSI,314,50,50,0.23,58,0.0608,Completed
SSI,314,50,50,0.23,59,0.0409,Completed
SSI,314,50,50,0.23,60,0.0555,Completed
SSI,314,50,50,0.23,61,0.0634,Completed
SSI,314,50,50,0.23,62,0.0415,Completed
SSI,314,50,50,0.23,63,0.0483,Completed
SSI,314,50,50,0.23,64,0.0393,Completed
SSI,314,50,50,0.23,65,0.0459,Completed
SSI,314,50,50,0.23,66,0.0453,Completed
SSI,314,50,50,0.23,67,0.0464,Completed
SSI,314,50,50,0.23,68,0.0637,Completed
SSI,314,50,50,0.23,69,0.0601,Completed
SSI,314,50,50,0.23,70,0.0792,Completed
SSI,314,50,50,0.23,71,0.0464,Completed
SSI,314,50,50,0.23,72,0.0420,Completed
SSI,314,50,50,0.23,73,0.0399,Completed
SSI,314,50,50,0.23,74,0.0378,Completed
SSI,314,50,50,0.23,75,0.0454,Completed
SSI,314,50,50,0.23,76,0.0374,Completed
SSI,314,50,50,0.23,77,0.0396,Completed
SSI,314,50,50,0.23,78,0.0439,Completed
SSI,314,50,50,0.23,79,0.0435,Completed
SSI,314,50,50,0.23,80,0.0436,Completed
SSI,314,50,50,0.23,81,0.0447,Completed
SSI,314,50,50,0.23,82,0.0428,Completed
SSI,314,50,50,0.23,83,0.0518,Completed
SSI,314,50,50,0.23,84,0.0528,Completed
SSI,314,50,50,0.23,85,0.0425,Completed
SSI,314,50,50,0.23,86,0.0436,Completed
SSI,314,50,50,0.23,87,0.0421,Completed
SSI,314,50,50,0.23,88,0.0391,Completed
SSI,314,50,50,0.23,89,0.0446,Completed
SSI,314,50,50,0.23,90,0.0440,Completed
SSI,314,50,50,0.23,91,0.0578,Completed
SSI,314,50,50,0.23,92,0.0465,Completed
SSI,314,50,50,0.23,93,0.0449,Completed
SSI,314,50,50,0.23,94,0.0454,Completed
SSI,314,50,50,0.23,95,0.0452,Completed
SSI,314,50,50,0.23,96,0.0377,Completed
SSI,314,50,50,0.23,97,0.0366,Completed
SSI,314,50,50,0.23,98,0.0441,Completed
SSI,314,50,50,0.23,99,0.0611,Completed
SSI,314,50,50,0.24,0,0.0411,Completed
SSI,314,50,50,0.24,1,0.0410,Completed
SSI,314,50,50,0.24,2,0.0549,Completed
SSI,314,50,50,0.24,3,0.0392,Completed
SSI,314,50,50,0.24,4,0.0550,Completed
SSI,314,50,50,0.24,5,0.0465,Completed
SSI,314,50,50,0.24,6,0.0479,Completed
SSI,314,50,50,0.24,7,0.0486,Completed
SSI,314,50,50,0.24,8,0.0408,Completed
SSI,314,50,50,0.24,9,0.0437,Completed
SSI,314,50,50,0.24,10,0.0396,Completed
SSI,314,50,50,0.24,11,0.0490,Completed
SSI,314,50,50,0.24,12,0.0435,Completed
SSI,314,50,50,0.24,13,0.0381,Completed
SSI,314,50,50,0.24,14,0.0426,Completed
SSI,314,50,50,0.24,15,0.0418,Completed
SSI,314,50,50,0.24,16,0.0380,Completed
SSI,314,50,50,0.24,17,0.0397,Completed
SSI,314,50,50,0.24,18,0.0518,Completed
SSI,314,50,50,0.24,19,0.0458,Completed
SSI,314,50,50,0.24,20,0.0415,Completed
SSI,314,50,50,0.24,21,0.0430,Completed
SSI,314,50,50,0.24,22,0.0422,Completed
SSI,314,50,50,0.24,23,0.0521,Completed
SSI,314,50,50,0.24,24,0.0380,Completed
SSI,314,50,50,0.24,25,0.0403,Completed
SSI,314,50,50,0.24,26,0.0402,Completed
SSI,314,50,50,0.24,27,0.0396,Completed
SSI,314,50,50,0.24,28,0.0384,Completed
SSI,314,50,50,0.24,29,0.0455,Completed
SSI,314,50,50,0.24,30,0.0455,Completed
SSI,314,50,50,0.24,31,0.0356,Completed
SSI,314,50,50,0.24,32,0.0378,Completed
SSI,314,50,50,0.24,33,0.0391,Completed
SSI,314,50,50,0.24,34,0.0405,Completed
SSI,314,50,50,0.24,35,0.0438,Completed
SSI,314,50,50,0.24,36,0.0391,Completed
SSI,314,50,50,0.24,37,0.0434,Completed
SSI,314,50,50,0.24,38,0.0421,Completed
SSI,314,50,50,0.24,39,0.0553,Completed
SSI,314,50,50,0.24,40,0.0490,Completed
SSI,314,50,50,0.24,41,0.0357,Completed
SSI,314,50,50,0.24,42,0.0357,Completed
SSI,314,50,50,0.24,43,0.0399,Completed
SSI,314,50,50,0.24,44,0.0466,Completed
SSI,314,50,50,0.24,45,0.0453,Completed
SSI,314,50,50,0.24,46,0.0420,Completed
SSI,314,50,50,0.24,47,0.0403,Completed
SSI,314,50,50,0.24,48,0.0454,Completed
SSI,314,50,50,0.24,49,0.0464,Completed
SSI,314,50,50,0.24,50,0.0423,Completed
SSI,314,50,50,0.24,51,0.0449,Completed
SSI,314,50,50,0.24,52,0.0433,Completed
SSI,314,50,50,0.24,53,0.0497,Completed
SSI,314,50,50,0.24,54,0.0397,Completed
SSI,314,50,50,0.24,55,0.0382,Completed
SSI,314,50,50,0.24,56,0.0427,Completed
SSI,314,50,50,0.24,57,0.0459,Completed
SSI,314,50,50,0.24,58,0.0396,Completed
SSI,314,50,50,0.24,59,0.0370,Completed
SSI,314,50,50,0.24,60,0.0419,Completed
SSI,314,50,50,0.24,61,0.0453,Completed
SSI,314,50,50,0.24,62,0.0435,Completed
SSI,314,50,50,0.24,63,0.0440,Completed
SSI,314,50,50,0.24,64,0.0424,Completed
SSI,314,50,50,0.24,65,0.0413,Completed
SSI,314,50,50,0.24,66,0.0376,Completed
SSI,314,50,50,0.24,67,0.0482,Completed
SSI,314,50,50,0.24,68,0.0378,Completed
SSI,314,50,50,0.24,69,0.0423,Completed
SSI,314,50,50,0.24,70,0.0378,Completed
SSI,314,50,50,0.24,71,0.0387,Completed
SSI,314,50,50,0.24,72,0.0413,Completed
SSI,314,50,50,0.24,73,0.0342,Completed
SSI,314,50,50,0.24,74,0.0473,Completed
SSI,314,50,50,0.24,75,0.0495,Completed
SSI,314,50,50,0.24,76,0.0407,Completed
SSI,314,50,50,0.24,77,0.0361,Completed
SSI,314,50,50,0.24,78,0.0405,Completed
SSI,314,50,50,0.24,79,0.0372,Completed
SSI,314,50,50,0.24,80,0.0377,Completed
SSI,314,50,50,0.24,81,0.0417,Completed
SSI,314,50,50,0.24,82,0.0414,Completed
SSI,314,50,50,0.24,83,0.0384,Completed
SSI,314,50,50,0.24,84,0.0527,Completed
SSI,314,50,50,0.24,85,0.0419,Completed
SSI,314,50,50,0.24,86,0.0411,Completed
SSI,314,50,50,0.24,87,0.0390,Completed
SSI,314,50,50,0.24,88,0.0427,Completed
SSI,314,50,50,0.24,89,0.0382,Completed
SSI,314,50,50,0.24,90,0.0436,Completed
SSI,314,50,50,0.24,91,0.0394,Completed
SSI,314,50,50,0.24,92,0.0504,Completed
SSI,314,50,50,0.24,93,0.0399,Completed
SSI,314,50,50,0.24,94,0.0396,Completed
SSI,314,50,50,0.24,95,0.0419,Completed
SSI,314,50,50,0.24,96,0.0411,Completed
SSI,314,50,50,0.24,97,0.0418,Completed
SSI,314,50,50,0.24,98,0.0403,Completed
SSI,314,50,50,0.24,99,0.0372,Completed
SSI,314,50,50,0.25,0,0.0449,Completed
SSI,314,50,50,0.25,1,0.0428,Completed
SSI,314,50,50,0.25,2,0.0428,Completed
SSI,314,50,50,0.25,3,0.0532,Completed
SSI,314,50,50,0.25,4,0.0429,Completed
SSI,314,50,50,0.25,5,0.0447,Completed
SSI,314,50,50,0.25,6,0.0451,Completed
SSI,314,50,50,0.25,7,0.0416,Completed
SSI,314,50,50,0.25,8,0.0469,Completed
SSI,314,50,50,0.25,9,0.0491,Completed
SSI,314,50,50,0.25,10,0.0674,Completed
SSI,314,50,50,0.25,11,0.0470,Completed
SSI,314,50,50,0.25,12,0.0430,Completed
SSI,314,50,50,0.25,13,0.0411,Completed
SSI,314,50,50,0.25,14,0.0467,Completed
SSI,314,50,50,0.25,15,0.0792,Completed
SSI,314,50,50,0.25,16,0.0468,Completed
SSI,314,50,50,0.25,17,0.0477,Completed
SSI,314,50,50,0.25,18,0.0490,Completed
SSI,314,50,50,0.25,19,0.0458,Completed
SSI,314,50,50,0.25,20,0.0470,Completed
SSI,314,50,50,0.25,21,0.0422,Completed
SSI,314,50,50,0.25,22,0.0526,Completed
SSI,314,50,50,0.25,23,0.0476,Completed
SSI,314,50,50,0.25,24,0.0420,Completed
SSI,314,50,50,0.25,25,0.0419,Completed
SSI,314,50,50,0.25,26,0.0452,Completed
SSI,314,50,50,0.25,27,0.0473,Completed
SSI,314,50,50,0.25,28,0.0487,Completed
SSI,314,50,50,0.25,29,0.0506,Completed
SSI,314,50,50,0.25,30,0.0549,Completed
SSI,314,50,50,0.25,31,0.0419,Completed
SSI,314,50,50,0.25,32,0.0462,Completed
SSI,314,50,50,0.25,33,0.0531,Completed
SSI,314,50,50,0.25,34,0.0537,Completed
SSI,314,50,50,0.25,35,0.0474,Completed
SSI,314,50,50,0.25,36,0.0462,Completed
SSI,314,50,50,0.25,37,0.0443,Completed
SSI,314,50,50,0.25,38,0.0437,Completed
SSI,314,50,50,0.25,39,0.0391,Completed
SSI,314,50,50,0.25,40,0.0463,Completed
SSI,314,50,50,0.25,41,0.0424,Completed
SSI,314,50,50,0.25,42,0.0404,Completed
SSI,314,50,50,0.25,43,0.0500,Completed
SSI,314,50,50,0.25,44,0.0403,Completed
SSI,314,50,50,0.25,45,0.0383,Completed
SSI,314,50,50,0.25,46,0.0459,Completed
SSI,314,50,50,0.25,47,0.0447,Completed
SSI,314,50,50,0.25,48,0.0508,Completed
SSI,314,50,50,0.25,49,0.0490,Completed
SSI,314,50,50,0.25,50,0.0378,Completed
SSI,314,50,50,0.25,51,0.0476,Completed
SSI,314,50,50,0.25,52,0.0450,Completed
SSI,314,50,50,0.25,53,0.0523,Completed
SSI,314,50,50,0.25,54,0.0538,Completed
SSI,314,50,50,0.25,55,0.0408,Completed
SSI,314,50,50,0.25,56,0.0575,Completed
SSI,314,50,50,0.25,57,0.0638,Completed
SSI,314,50,50,0.25,58,0.0464,Completed
SSI,314,50,50,0.25,59,0.0428,Completed
SSI,314,50,50,0.25,60,0.0407,Completed
SSI,314,50,50,0.25,61,0.0397,Completed
SSI,314,50,50,0.25,62,0.0387,Completed
SSI,314,50,50,0.25,63,0.0401,Completed
SSI,314,50,50,0.25,64,0.0408,Completed
SSI,314,50,50,0.25,65,0.0495,Completed
SSI,314,50,50,0.25,66,0.0489,Completed
SSI,314,50,50,0.25,67,0.0416,Completed
SSI,314,50,50,0.25,68,0.0387,Completed
SSI,314,50,50,0.25,69,0.0394,Completed
SSI,314,50,50,0.25,70,0.0425,Completed
SSI,314,50,50,0.25,71,0.0470,Completed
SSI,314,50,50,0.25,72,0.0385,Completed
SSI,314,50,50,0.25,73,0.0411,Completed
SSI,314,50,50,0.25,74,0.0403,Completed
SSI,314,50,50,0.25,75,0.0381,Completed
SSI,314,50,50,0.25,76,0.0411,Completed
SSI,314,50,50,0.25,77,0.0456,Completed
SSI,314,50,50,0.25,78,0.0449,Completed
SSI,314,50,50,0.25,79,0.0473,Completed
SSI,314,50,50,0.25,80,0.0476,Completed
SSI,314,50,50,0.25,81,0.0526,Completed
SSI,314,50,50,0.25,82,0.0645,Completed
SSI,314,50,50,0.25,83,0.0516,Completed
SSI,314,50,50,0.25,84,0.0510,Completed
SSI,314,50,50,0.25,85,0.0465,Completed
SSI,314,50,50,0.25,86,0.0538,Completed
SSI,314,50,50,0.25,87,0.0413,Completed
SSI,314,50,50,0.25,88,0.0394,Completed
SSI,314,50,50,0.25,89,0.0396,Completed
SSI,314,50,50,0.25,90,0.0451,Completed
SSI,314,50,50,0.25,91,0.0459,Completed
SSI,314,50,50,0.25,92,0.0411,Completed
SSI,314,50,50,0.25,93,0.0440,Completed
SSI,314,50,50,0.25,94,0.0465,Completed
SSI,314,50,50,0.25,95,0.0397,Completed
SSI,314,50,50,0.25,96,0.0419,Completed
SSI,314,50,50,0.25,97,0.0449,Completed
SSI,314,50,50,0.25,98,0.0410,Completed
SSI,314,50,50,0.25,99,0.0451,Completed
SSI,314,50,50,0.26,0,0.0384,Completed
SSI,314,50,50,0.26,1,0.0426,Completed
SSI,314,50,50,0.26,2,0.0434,Completed
SSI,314,50,50,0.26,3,0.0356,Completed
SSI,314,50,50,0.26,4,0.0418,Completed
SSI,314,50,50,0.26,5,0.0465,Completed
SSI,314,50,50,0.26,6,0.0468,Completed
SSI,314,50,50,0.26,7,0.0475,Completed
SSI,314,50,50,0.26,8,0.0565,Completed
SSI,314,50,50,0.26,9,0.0588,Completed
SSI,314,50,50,0.26,10,0.0621,Completed
SSI,314,50,50,0.26,11,0.0386,Completed
SSI,314,50,50,0.26,12,0.0502,Completed
SSI,314,50,50,0.26,13,0.0507,Completed
SSI,314,50,50,0.26,14,0.0503,Completed
SSI,314,50,50,0.26,15,0.0480,Completed
SSI,314,50,50,0.26,16,0.0604,Completed
SSI,314,50,50,0.26,17,0.0611,Completed
SSI,314,50,50,0.26,18,0.0507,Completed
SSI,314,50,50,0.26,19,0.0436,Completed
SSI,314,50,50,0.26,20,0.0437,Completed
SSI,314,50,50,0.26,21,0.0445,Completed
SSI,314,50,50,0.26,22,0.0427,Completed
SSI,314,50,50,0.26,23,0.0522,Completed
SSI,314,50,50,0.26,24,0.0428,Completed
SSI,314,50,50,0.26,25,0.0387,Completed
SSI,314,50,50,0.26,26,0.0480,Completed
SSI,314,50,50,0.26,27,0.0730,Completed
SSI,314,50,50,0.26,28,0.0467,Completed
SSI,314,50,50,0.26,29,0.0452,Completed
SSI,314,50,50,0.26,30,0.0387,Completed
SSI,314,50,50,0.26,31,0.0486,Completed
SSI,314,50,50,0.26,32,0.0414,Completed
SSI,314,50,50,0.26,33,0.0457,Completed
SSI,314,50,50,0.26,34,0.0440,Completed
SSI,314,50,50,0.26,35,0.0445,Completed
SSI,314,50,50,0.26,36,0.0482,Completed
SSI,314,50,50,0.26,37,0.0410,Completed
SSI,314,50,50,0.26,38,0.0418,Completed
SSI,314,50,50,0.26,39,0.0411,Completed
SSI,314,50,50,0.26,40,0.0396,Completed
SSI,314,50,50,0.26,41,0.0498,Completed
SSI,314,50,50,0.26,42,0.0429,Completed
SSI,314,50,50,0.26,43,0.0408,Completed
SSI,314,50,50,0.26,44,0.0518,Completed
SSI,314,50,50,0.26,45,0.0453,Completed
SSI,314,50,50,0.26,46,0.0386,Completed
SSI,314,50,50,0.26,47,0.0431,Completed
SSI,314,50,50,0.26,48,0.0439,Completed
SSI,314,50,50,0.26,49,0.0570,Completed
SSI,314,50,50,0.26,50,0.0457,Completed
SSI,314,50,50,0.26,51,0.0410,Completed
SSI,314,50,50,0.26,52,0.0477,Completed
SSI,314,50,50,0.26,53,0.0418,Completed
SSI,314,50,50,0.26,54,0.0415,Completed
SSI,314,50,50,0.26,55,0.0399,Completed
SSI,314,50,50,0.26,56,0.0480,Completed
SSI,314,50,50,0.26,57,0.0459,Completed
SSI,314,50,50,0.26,58,0.0405,Completed
SSI,314,50,50,0.26,59,0.0432,Completed
SSI,314,50,50,0.26,60,0.0384,Completed
SSI,314,50,50,0.26,61,0.0465,Completed
SSI,314,50,50,0.26,62,0.0439,Completed
SSI,314,50,50,0.26,63,0.0450,Completed
SSI,314,50,50,0.26,64,0.0405,Completed
SSI,314,50,50,0.26,65,0.0388,Completed
SSI,314,50,50,0.26,66,0.0406,Completed
SSI,314,50,50,0.26,67,0.0376,Completed
SSI,314,50,50,0.26,68,0.0400,Completed
SSI,314,50,50,0.26,69,0.0435,Completed
SSI,314,50,50,0.26,70,0.0459,Completed
SSI,314,50,50,0.26,71,0.0452,Completed
SSI,314,50,50,0.26,72,0.0412,Completed
